Price,Close,High,Low,Open,Volume
2004-11-15,4.5772833824157715,4.662703598966723,4.4257559272884714,4.467846492029775,477844390
2004-11-16,4.271998405456543,4.4435816159740025,4.229660405280321,4.394805482873551,839832142
2004-11-17,4.271008014678955,4.3948053140885275,4.184350142101999,4.184845492466263,728034662
2004-11-18,4.1482014656066895,4.318546532670656,4.1033867146992185,4.216289625581612,667677273
2004-11-19,4.194253921508789,4.208614817829114,4.122946686416277,4.186826035142949,352086780
2004-11-22,4.087789058685303,4.196730612741846,3.993951191072373,4.072190969801219,496582362
2004-11-23,4.147706508636475,4.229660694593872,4.122451695692913,4.1588483378762815,498393124
2004-11-24,4.326964855194092,4.387625132662545,4.271256185590259,4.328449958337865,613531078
2004-11-26,4.441601276397705,4.4574472748547835,4.340830415169629,4.352715032517317,260175560
2004-11-29,4.482702255249023,4.529744901992868,4.395053199014594,4.465618117169432,428263241
2004-11-30,4.505728721618652,4.53098353454066,4.462894894146311,4.4742841615752145,309154460
2004-12-01,4.455715179443359,4.518603355149979,4.4455635764364025,4.504986195102312,315743063
2004-12-02,4.441849231719971,4.494091397291911,4.420803238949479,4.454228251544772,251374696
2004-12-03,4.466608047485352,4.4829489201143655,4.397281280316517,4.455466694244486,235647968
2004-12-06,4.364846229553223,4.474036141817039,4.3581611328840095,4.435163226653445,251097661
2004-12-07,4.244516372680664,4.3626197731901515,4.222728062668669,4.3576667425948,275866153
2004-12-08,4.208614349365234,4.30022477967352,4.177665142298914,4.217775724209711,302802741
2004-12-09,4.294034957885742,4.295768447352194,4.171227870926361,4.215299837878331,307307563
2004-12-10,4.249963283538818,4.3299365480969705,4.2410502934699625,4.2940352535250925,173335277
2004-12-13,4.220251560211182,4.287845800743233,4.195492570804107,4.262838425089234,193466452
2004-12-14,4.424269676208496,4.427488268715786,4.199206158494763,4.233869309553391,445198482
2004-12-15,4.45125675201416,4.473787846200876,4.374008166553037,4.406938300213542,460559845
2004-12-16,4.369303226470947,4.468836420025933,4.356428856721149,4.381188317514272,344197318
2004-12-17,4.45868444442749,4.4690834834513185,4.371283787426328,4.376482832918777,296555412
2004-12-20,4.580996513366699,4.666169285433483,4.50300418870849,4.506223255143111,394854485
2004-12-21,4.549552917480469,4.651809363343598,4.54088641800561,4.612937389956526,221479058
2004-12-22,4.61268949508667,4.62630665341772,4.531230665145636,4.5532664098922355,156865776
2004-12-23,4.652303695678711,4.669635744562377,4.605261526789533,4.64116186740471,145125936
2004-12-27,4.751589775085449,4.786005488995383,4.6820155586630685,4.683254171693297,245079187
2004-12-28,4.772635459899902,4.792195400496174,4.729306285558489,4.756541075858965,166453579
2004-12-29,4.776102066040039,4.7914527138138165,4.748370976734779,4.748370976734779,107525527
2004-12-30,4.892471790313721,4.9080698772433555,4.750104762159382,4.7778349051540845,237057231
2004-12-31,4.773378849029541,4.948923460125903,4.767683504035529,4.932830022099125,307889737
2005-01-03,5.0189924240112305,5.042018395293555,4.8394864531834125,4.887518849223389,636143518
2005-01-04,4.815716743469238,5.02443890616389,4.790461458483164,4.986557163733529,552298420
2005-01-05,4.791204929351807,4.875139083693643,4.759512461301833,4.789718878299044,330698912
2005-01-06,4.668398380279541,4.850380639101386,4.64784773768874,4.830077434703886,417041336
2005-01-07,4.799623489379883,4.809527653206286,4.674092692364686,4.720145584696949,387964757
2005-01-10,4.829582691192627,4.904851305979908,4.749608958446945,4.815717145615236,302714411
2005-01-11,4.791947841644287,4.895194974105214,4.783033431175349,4.843447688788694,279391317
2005-01-12,4.837505340576172,4.85112344763474,4.716679658624111,4.811507739489215,328338096
2005-01-13,4.836267471313477,4.887271496497248,4.804575000939572,4.837505136252322,275002929
2005-01-14,4.9511518478393555,4.95214160058686,4.806555986917776,4.85285584305403,387057368
2005-01-18,5.04845666885376,5.076186813040878,4.918717041603186,4.975910819503787,528878966
2005-01-19,4.885043621063232,5.08311930996676,4.870435287776257,5.067025873552128,451995865
2005-01-20,4.801356315612793,4.859046390555373,4.75381879132689,4.76619828581516,361413608
2005-01-21,4.661713600158691,4.8370107735162895,4.657752218698619,4.816707093717404,371724110
2005-01-24,4.474531650543213,4.687710540926167,4.464627487262323,4.671864543304033,563010421
2005-01-25,4.385397434234619,4.512165887354629,4.364846319431965,4.504738002013664,427966132
2005-01-26,4.685482025146484,4.6896908445132715,4.435659040610276,4.43863019499602,494161321
2005-01-27,4.656761646270752,4.676073675717729,4.585453467144146,4.673597397721828,266089645
2005-01-28,4.712717533111572,4.8206693124748305,4.61367969048642,4.704793823113477,490158373
2005-01-31,4.843448162078857,4.8617699650733766,4.746886117004591,4.795662252944077,385306832
2005-02-01,4.751342296600342,4.869197771186679,4.719898211386632,4.812745363854858,756384528
2005-02-02,5.099460124969482,5.367852339003056,5.042513317673296,5.3369036054979615,1316889593
2005-02-03,5.2207818031311035,5.282928606519028,5.095746355804081,5.1002035613649,521471303
2005-02-04,5.059844970703125,5.143779123926409,5.016267886967578,5.112087604337723,594993855
2005-02-07,4.853598117828369,5.11035360511272,4.840723275141996,5.082128590094222,520359150
2005-02-08,4.9182209968566895,4.952388795847764,4.816458966368698,4.876625312428535,460921194
2005-02-09,4.743419647216797,4.991509148182485,4.690929567847293,4.970711541012718,689434520
2005-02-10,4.654285907745361,4.759018163721679,4.586692611797505,4.753075854273993,762154073
2005-02-11,4.6399245262146,4.761741857175907,4.606994389469374,4.621602723343195,526606480
2005-02-14,4.778330326080322,4.780559165982631,4.4814646833455924,4.5272696660338125,1548269624
2005-02-15,4.833791255950928,4.947932785175748,4.780558864364942,4.7934332344047945,1035177611
2005-02-16,4.912526607513428,4.935305142403677,4.810765515104178,4.820669679336018,663770685
2005-02-17,4.899899005889893,4.9457035076139695,4.872911181185778,4.8981650426558385,418137429
2005-02-18,4.901136875152588,4.923172619336143,4.869197441696182,4.915002419350174,340708289
2005-02-22,4.738219261169434,4.924657765786917,4.7139551511342965,4.865236103645896,541369609
2005-02-23,4.802099704742432,4.815221512891576,4.671121003104877,4.786005320229467,625776806
2005-02-24,4.676816463470459,4.7005852244823485,4.511918343479074,4.540143836059354,1036442333
2005-02-25,4.602042198181152,4.7023181729143575,4.5931282620503335,4.683253583855841,400435325
2005-02-28,4.6545329093933105,4.701080205668314,4.601547953813942,4.605261896870395,313908211
2005-03-01,4.606746196746826,4.698109180003683,4.506222787574162,4.686719914623133,373844027
2005-03-02,4.584958553314209,4.646610006184519,4.564655823226879,4.6040231444137,292512314
2005-03-03,4.630268096923828,4.648589899093084,4.563418547236266,4.608480264084449,305484756
2005-03-04,4.602785110473633,4.636210120270624,4.582235417863383,4.62259248857411,271979640
2005-03-07,4.674835205078125,4.694396095371206,4.630764186486096,4.6493339019232955,347995502
2005-03-08,4.585453033447266,4.700584780742604,4.579759111457708,4.682015067627311,323050350
2005-03-09,4.490129470825195,4.571835731941018,4.460665842956053,4.560941816602623,456119263
2005-03-10,4.456209182739258,4.486415599589484,4.3923298446381756,4.481711430346786,440063306
2005-03-11,4.402233600616455,4.48022593005265,4.386140163535437,4.4675989977983965,322335682
2005-03-14,4.332660675048828,4.417089722373753,4.272742705568444,4.415357180852513,447535208
2005-03-15,4.42228889465332,4.4567041309528355,4.313346419645282,4.340335192753131,418446584
2005-03-16,4.347763538360596,4.422289362901751,4.333155204482111,4.374998330462237,285317446
2005-03-17,4.439125061035156,4.447790611960364,4.352715093896713,4.385645230255454,331662510
2005-03-18,4.4576945304870605,4.466608467152292,4.414861180583118,4.427240673800304,284663002
2005-03-21,4.478493690490723,4.510432654590776,4.388616737327945,4.438630541364762,300470030
2005-03-22,4.422041416168213,4.504737905839453,4.4034717032122535,4.485920754717239,226112360
2005-03-23,4.431449890136719,4.462646538173585,4.406442515243721,4.406442515243721,194526410
2005-03-24,4.438135147094727,4.477997817549902,4.436897482161514,4.47403643652851,148763520
2005-03-28,4.4918622970581055,4.57554996484798,4.480225592479923,4.498300429836666,350830087
2005-03-29,4.4460577964782715,4.5379156643469525,4.4089183690328495,4.482701873551257,259890496
2005-03-30,4.467846393585205,4.492606329507883,4.446800874668503,4.472550563361532,250378977
2005-03-31,4.469331741333008,4.491120524058862,4.398272418336287,4.405947742921786,271758815
2005-04-01,4.4576945304870605,4.5297445461872385,4.456456865577041,4.500281390251895,248206866
2005-04-04,4.587681770324707,4.588424084813219,4.452742648073928,4.455466837962484,324266893
2005-04-05,4.668893814086914,4.710736940576345,4.64413387765053,4.648095258911756,350777892
2005-04-06,4.684986114501953,4.695633065790701,4.644380658765489,4.68548146484685,210891521
2005-04-07,4.797394275665283,4.818687704810842,4.670625823567502,4.674092328038496,389141150
2005-04-08,4.755055904388428,4.830571949647747,4.740200133511351,4.795661836125602,205431131
2005-04-11,4.78427267074585,4.8231446438531655,4.761742047567217,4.780806639804314,217231195
2005-04-12,4.802346706390381,4.8137359721854995,4.68969029121581,4.778577000089294,293881426
2005-04-13,4.7768449783325195,4.811260217623084,4.697614511458413,4.790214224905679,263214910
2005-04-14,4.740200519561768,4.81225054016398,4.706775506385645,4.785262712212518,247030473
2005-04-15,4.580502033233643,4.712717934123884,4.572083920178485,4.706775625139174,464831797
2005-04-18,4.62927770614624,4.651808800781801,4.543114708523578,4.570102534450974,262994085
2005-04-19,4.738962650299072,4.753818421745685,4.655522892013764,4.687710712827767,338463908
2005-04-20,4.904850959777832,4.964273571153504,4.850627868374238,4.916735102837361,620376641
2005-04-21,5.056379318237305,5.075691822666479,4.935057807054452,4.962293548230317,712737539
2005-04-22,5.34334135055542,5.54612120998487,5.304963308723984,5.518885944845645,1333182435
2005-04-25,5.534484386444092,5.564443369629437,5.385680171363185,5.3931080576091,796574608
2005-04-26,5.416133880615234,5.496602488039223,5.404744613360813,5.452530522209952,693469588
2005-04-27,5.441635608673096,5.468128083657192,5.3663670027260455,5.397316208905913,412131000
2005-04-28,5.433465480804443,5.498582486328271,5.390383271321841,5.434703145695562,348613811
2005-04-29,5.447083473205566,5.502792138709757,5.393107348905026,5.494373078704823,368182886
2005-05-02,5.503782272338867,5.538692858497227,5.452282426678766,5.497839490204018,392160425
2005-05-03,5.600344657897949,5.648872878537143,5.479765472802655,5.492888228723726,713873782
2005-05-04,5.657538890838623,5.691707167442724,5.620399933766752,5.626094804540616,485151677
2005-05-05,5.619904518127441,5.660510453656007,5.592669725675697,5.660510453656007,301509913
2005-05-06,5.645654201507568,5.676108058040975,5.607277109100241,5.655062066442638,271570110
2005-05-09,5.59613561630249,5.657538683423246,5.581527756621778,5.645159663545847,222302131
2005-05-10,5.640206336975098,5.640206336975098,5.563947508381109,5.582517220708971,254783425
2005-05-11,5.726617336273193,5.7437009978815725,5.643425023650637,5.669175183183155,460873014
2005-05-12,5.662986755371094,5.749892075440454,5.650110962655798,5.714733098255354,359269602
2005-05-13,5.67586088180542,5.72166538780784,5.628322412406986,5.674375778656237,297731805
2005-05-16,5.720675468444824,5.734788451136455,5.659272403959356,5.686755106760398,228107811
2005-05-17,5.7721757888793945,5.78009855151578,5.6996299419891825,5.708543879489316,313526787
2005-05-18,5.921474933624268,5.941529751011854,5.781830682345236,5.784059522076644,494325936
2005-05-19,5.921969890594482,5.971240901091088,5.899438794985114,5.950691207056388,390116793
2005-05-20,5.982134819030762,5.9836208700943665,5.933606126929116,5.972231604095888,327763952
2005-05-23,6.3248066902160645,6.390419526836158,6.009371809706799,6.020513638983016,858738744
2005-05-24,6.338424205780029,6.572153738500181,6.276525318031194,6.362192965330582,1166078427
2005-05-25,6.457517147064209,6.4617259660382675,6.205465346238343,6.257460069117661,725023418
2005-05-26,6.417654514312744,6.5305574313610695,6.395370856729712,6.4612316027038466,543895039
2005-05-27,6.5860185623168945,6.587257175300799,6.418892081040918,6.448851062215325,489190760
2005-05-31,6.865057945251465,6.893036471842872,6.669458541404243,6.670943644477753,892805959
2005-06-01,7.1307268142700195,7.251801353761969,6.982665869557605,7.0118825366136655,1412944285
2005-06-02,7.128251552581787,7.174798847707502,7.046545281376714,7.148801720973745,721658854
2005-06-03,6.939089298248291,7.162914680104914,6.86852438215572,7.100767876697582,754108027
2005-06-06,7.203520774841309,7.27309547028112,6.977961883727186,6.991827429976641,904413304
2005-06-07,7.257494926452637,7.417688867045906,7.18767422480716,7.356038365431398,976566743
2005-06-08,6.921757221221924,7.259229256089198,6.883132688690127,7.250811143437084,1031889331
2005-06-09,7.088883876800537,7.143107445001129,6.94651732480084,7.04951702874876,660109011
2005-06-10,6.9945502281188965,7.112900573057544,6.933146215955005,7.1057201256536064,509767599
2005-06-13,7.000741004943848,7.036393910538281,6.846488884750783,6.928195158641372,514047581
2005-06-14,6.89179801940918,6.9633526856959875,6.8769422481331635,6.897740801939092,405189077
2005-06-15,6.803902626037598,6.865800568315533,6.621425021612532,6.808854233890465,838454999
2005-06-16,6.869266986846924,6.890560417209557,6.761068241767474,6.790531872386788,500364485
2005-06-17,6.940079212188721,6.940079212188721,6.831138147111632,6.907892811900677,418940428
2005-06-20,7.098540306091309,7.122556504639223,6.727890229498579,6.835841536959505,844140229
2005-06-21,7.126765251159668,7.187674387662677,7.055705934961425,7.132460595531695,607560783
2005-06-22,7.162914752960205,7.23768848914617,7.147316666421665,7.1720761283485945,420530365
2005-06-23,7.173066139221191,7.299339723061207,7.093587761627254,7.1307267163899555,564363474
2005-06-24,7.359753131866455,7.378322847695785,7.169847628017758,7.202530801896927,713512433
2005-06-27,7.529354095458984,7.538515470233628,7.275817184390796,7.400605186475909,714785186
2005-06-28,7.477358818054199,7.656866206655239,7.477358818054199,7.583330141156508,764314139
2005-06-29,7.247591495513916,7.536286424616724,7.233478513483005,7.489739133564785,734691521
2005-06-30,7.2829976081848145,7.401347951129923,7.205995985631504,7.28770225165482,606039101
2005-07-01,7.21119499206543,7.334744854156958,7.16093375743688,7.305033312485412,370487492
2005-07-05,7.321622848510742,7.328307471619257,7.185940452443869,7.232241255973183,300883574
2005-07-06,7.217880725860596,7.368417943008584,7.214414221247516,7.360990057423058,321211484
2005-07-07,7.317413806915283,7.32385051762525,7.143354322712514,7.165143102776905,428484066
2005-07-08,7.334497451782227,7.365942482884423,7.280522274181283,7.334992328132841,299422117
2005-07-11,7.263190269470215,7.343658871038042,7.205500200753507,7.338706315345935,336869956
2005-07-12,7.224318981170654,7.289188555280751,7.203272987594373,7.264181180404958,235475323
2005-07-13,7.399615287780762,7.409023152507054,7.232240903571823,7.242391556831702,459230882
2005-07-14,7.4498772621154785,7.594967530714299,7.429574531519872,7.560056940186289,428307406
2005-07-15,7.457304954528809,7.51202339783952,7.422394364907401,7.4585426194959705,338801168
2005-07-18,7.416451454162598,7.474884313424703,7.3721320518503815,7.4278407209771,249242734
2005-07-19,7.672959804534912,7.684101633564605,7.47240830405902,7.4798361900788155,506748324
2005-07-20,7.724954605102539,7.740057814551161,7.4724079156163645,7.565750888380276,574561556
2005-07-21,7.7729878425598145,7.868558705679211,7.705394558243069,7.775710610555518,794543021
2005-07-22,7.4872636795043945,7.656866920703738,7.3369743642148295,7.585558740156779,938978379
2005-07-25,7.325089454650879,7.509299600449752,7.303053709455138,7.487015943047645,387800142
2005-07-26,7.331031322479248,7.378322353631105,7.231993950733476,7.304291407495111,394147846
2005-07-27,7.35183048248291,7.38401688437108,7.239669871163913,7.371884827848705,289798178
2005-07-28,7.266904830932617,7.363714314821593,7.261456924403559,7.363714314821593,237912424
2005-07-29,7.124785423278809,7.250563657919381,7.105720358316933,7.23323160831058,335785908
2005-08-01,7.220109462738037,7.2421452098750425,7.133203665233268,7.133699015670126,227344963
2005-08-02,7.4077863693237305,7.415957044165681,7.207977178046037,7.2198613219784225,292701018
2005-08-03,7.360990524291992,7.420908489135849,7.318899485984066,7.378322574437168,238113174
2005-08-04,7.371636390686035,7.403080473688046,7.310233327750459,7.317661213190144,210245108
2005-08-05,7.238430976867676,7.390949607279859,7.212681287533986,7.365943180581478,238478538
2005-08-08,7.21119499206543,7.320136521495284,7.192377840346613,7.2693804105185365,179943955
2005-08-09,7.219118118286133,7.246601767934684,7.143354162193051,7.228774369182832,232038489
2005-08-10,7.0732855796813965,7.237935784947536,7.0534782001373335,7.21243306090479,276191367
2005-08-11,7.032927513122559,7.09556919613772,6.948002645265478,7.078485057677263,301722708
2005-08-12,7.173313617706299,7.185198234983375,6.973256999587715,7.015843860843582,264423423
2005-08-15,7.0316901206970215,7.248830424844616,7.025995249649571,7.175294821770447,328213631
2005-08-16,7.072543144226074,7.125528100460736,7.01534794642978,7.053478552313517,285433881
2005-08-17,7.058924198150635,7.095320836229655,7.031688934648711,7.06907579943087,155914222
2005-08-18,6.932404041290283,6.94503192192008,6.808854639521827,6.831385736447334,476692087
2005-08-19,6.932650566101074,6.968552327550382,6.923242701467472,6.957163061487423,222547046
2005-08-22,6.784341812133789,6.969047784351262,6.768000937214301,6.963352913835706,273541472
2005-08-23,6.922252178192139,6.926214507404271,6.787065601727674,6.837575700286974,233740846
2005-08-24,6.996282577514648,7.050258702614627,6.844755137824436,6.872485751902665,345012362
2005-08-25,6.9967780113220215,7.031689073023599,6.931908443590473,6.995787784599397,175720183
2005-08-26,7.021290302276611,7.056944627910051,6.998511768647387,7.018814024345969,150775031
2005-08-29,7.1418681144714355,7.1584573743404025,6.988112310640897,6.988112310640897,237005036
2005-08-30,7.1126532554626465,7.168113538041439,7.078236594976186,7.115623461707422,192398464
2005-08-31,7.081208229064941,7.1431071186880475,7.0406022958134145,7.13642202154405,202114747
2005-09-01,7.087398052215576,7.1183467842615435,7.05644789811116,7.078979940216735,110095123
2005-09-02,7.1418681144714355,7.179998715754962,7.092102230942469,7.093835720194143,137894934
2005-09-06,7.1086907386779785,7.165143142598927,7.101015414987351,7.155486417412077,169123549
2005-09-07,7.3008246421813965,7.316422727857277,7.063381164203719,7.078484373521317,301104399
2005-09-08,7.313700199127197,7.410013854440585,7.263438013791174,7.299834654271169,265523531
2005-09-09,7.405310153961182,7.4055575921640955,7.342668470982163,7.36049539806105,176278267
2005-09-12,7.668997764587402,7.710593448705787,7.4526002838636725,7.471169997318079,417017246
2005-09-13,7.717031955718994,7.812354909343734,7.58060677026949,7.6506763344297575,413540262
2005-09-14,7.502119064331055,7.756646210027497,7.435268566932906,7.6439907334117345,452722579
2005-09-15,7.492711544036865,7.594967511341935,7.376093732973381,7.415956879475052,620966845
2005-09-16,7.432792663574219,7.539258872820221,7.424621988878095,7.527374255080406,304328438
2005-09-19,7.521679401397705,7.5763978463520205,7.44542056076085,7.4526010086680525,231339881
2005-09-20,7.623688220977783,7.707622378668726,7.557332602183039,7.580111134922708,375441994
2005-09-21,7.72247838973999,7.768531755061122,7.57540767506107,7.636067951528007,406305245
2005-09-22,7.709356307983398,7.903718057968942,7.6796452384557705,7.712575374547353,522206047
2005-09-23,7.808145999908447,7.853950978775705,7.73956296172784,7.749714563464562,340623975
2005-09-26,7.781406402587891,7.946551487008533,7.738820488449688,7.9106511442528475,397259466
2005-09-27,7.7729878425598145,7.883661914920005,7.759122298227932,7.797994267149884,275954483
2005-09-28,7.576397895812988,7.8017088623783994,7.566494205615961,7.779921502376198,321095049
2005-09-29,7.666026592254639,7.693261855910189,7.578378492996672,7.593234263724967,225393676
2005-09-30,7.835381031036377,7.861130717864053,7.732134845551011,7.77992075050845,367424053
2005-10-03,7.890347957611084,7.925754372100819,7.744514428318094,7.765312983069026,367785402
2005-10-04,7.7001953125,7.9547229507223625,7.693757653074091,7.921793287026139,367143003
2005-10-05,7.693015098571777,7.796757597051574,7.625917156069077,7.7420386753149435,334384676
2005-10-06,7.743524551391602,7.786357903131019,7.677663805458286,7.777939790500263,320950509
2005-10-07,7.749465465545654,7.840581018141054,7.688805191245853,7.794032778116313,271827070
2005-10-10,7.691528797149658,7.794776403127178,7.654389844558524,7.75738953834565,223723439
2005-10-11,7.578873634338379,7.741048031080596,7.548171391080066,7.690538882857815,342984790
2005-10-12,7.451858043670654,7.605861772539433,7.403080960715164,7.556590761240781,373643277
2005-10-13,7.364457130432129,7.4773595779875395,7.1970827276794935,7.4773595779875395,424292413
2005-10-14,7.332269191741943,7.433536354118237,7.243135981304744,7.425364731433729,342041267
2005-10-17,7.551638126373291,7.556590682299814,7.293149594845348,7.365942876182674,303802474
2005-10-18,7.509052276611328,7.624926348827794,7.495681607946939,7.550647963709169,284173173
2005-10-19,7.643248558044434,7.672217312852943,7.525887961640725,7.526879136453034,281479113
2005-10-20,7.507070541381836,7.703413684951833,7.457799532369245,7.675188193753247,558553779
2005-10-21,8.415742874145508,8.577423335963923,8.244902459810474,8.56182335473219,919128253
2005-10-24,8.6323881149292,8.648482973106125,8.472442558426557,8.501658276423747,378682093
2005-10-25,8.58930778503418,8.601439840820573,8.489031798112363,8.561329256444036,276163262
2005-10-26,8.800504684448242,8.814370702712969,8.571480269410776,8.573709109075782,357635500
2005-10-27,8.741579055786133,8.841359219216594,8.707409831847086,8.829227163316588,206145800
2005-10-28,8.8681001663208,8.887412671303949,8.790107831754568,8.796297579191366,237025111
2005-10-31,9.2139892578125,9.278612343688417,8.901278557655946,8.91935197523298,575866428
2005-11-01,9.393248558044434,9.505160774685647,9.136492092592633,9.207056534496965,656696267
2005-11-02,9.400675773620605,9.53239536055453,9.33852897479321,9.450689569665625,424200069
2005-11-03,9.555917739868164,9.57151677563897,9.442767374162718,9.468270574677517,299052737
2005-11-04,9.666839599609375,9.70051204782741,9.54353765087247,9.655697297567972,354319116
2005-11-07,9.780733108520508,9.841146897261718,9.70942635104432,9.782467071950993,385098052
2005-11-08,9.653717041015625,9.794599441163,9.621035289647692,9.761420917314666,317084071
2005-11-09,9.387552261352539,9.613854857162105,9.359822120813844,9.573744275416749,420245300
2005-11-10,9.683427810668945,9.689618505396608,9.344966508048394,9.367993427533875,366516664
2005-11-11,9.666096687316895,9.827032944968765,9.627719120288699,9.78296145566663,283615089
2005-11-14,9.828765869140625,9.85971649830375,9.694074176558704,9.708682509476724,313486637
2005-11-15,9.725519180297852,9.829508624568827,9.67971373044056,9.764639059487173,346289130
2005-11-16,9.857982635498047,9.875314684633652,9.757954091774884,9.809701852961728,349111670
2005-11-17,9.98920726776123,9.998121678474899,9.892149879094509,9.9483543711885,369869183
2005-11-18,9.908987998962402,10.015205350597382,9.900075483474756,9.99019892351328,282077347
